,EVA #,Country,Crew,Vehicle,Date,Duration,Purpose ,was_moonshot,crew_0,crew_1,crew_2,spacewalk_duration_in_seconds,EVA_start_year,EVA_start_month,EVA_start_day,mission_type,orbit_periapsis,orbit_apoapsis,orbit_inclination,orbit_period,orbit_completed,duration_months,duration_days,duration_hours,duration_minutes,duration_seconds,total_duration_in_seconds
256,225.0,USA,Mike Fincke    Greg Chamitoff,STS-134,5/27/2011,7:24,ISS based EVA.  Permanently stowed orbiter inspection boom on ISS to expand future EVA/robotic reach for maint.  Removed P6 PDGF and installed on orbiter boom in place of EFGF to enable SSRMS handling.  Released expandable diam fasteners of spare SPDM arm.  EV2 topped off suit O2.  Took photos of DOD experiments.,False,Mike Fincke,Greg Chamitoff,NaN,26640,2011,5,27,STS,199.46015198999999,213.13031816999998,51.6,91.17,0.0,0.0,15.0,17.0,38.0,51.0,1359531.0
257,226.0,USA,Ron Garan           Mike Fossum,Expedition 28,7/12/2011,6:31,"ISS based EVA.  Transfered failed 1400lb pump module from ISS to Shuttle for return.  Transfered GSFC's satellite robotic refueling demo unit from Shuttle to ISS.  Add MISSE 8's ORMATE optical mirror experiment to ISS. As getaheads, installed PMA3 thermal cover, repositioned FGB PDGF's obstructing ground wire under thermal insulation and retrieved cutter for next Russian EVA",False,Ron Garan,Mike Fossum,NaN,23460,2011,7,12,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,365.0,Russia,Sergei Volkov       Alexander Samokutyaev ,Expedition 28,8/3/2011,6:23,"Installed laser comm and Biorisk experiments.  Jettisoned covers of laser experiment. After delay due to broken rcvr antenna, deployed ham radio satellite Radioskaf-V/Arissat-1.  Removed SM-MRM1 Kurs antenna from SM.  Took photos of materials experiments, degraded antenna and images of Russian space heroes.  Due to time, did not relocate strela crane from DC1 to MRM1.  ",False,Sergei Volkov,Alexander Samokutyaev,NaN,22980,2011,8,3,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,227.0,USA,Sunita Williams        Akihiko Hoshide ,Expedition 32,8/30/2012,8:17,ISS based EVA.  Installed 1 of 2 power cables for future MLM use.  Removed and stowed failed MBSU.  Unable to install new MBSU and left it tied down. Contaminated sublimator plate reduced cooling at end of EVA and led to suit declared no-go for future,False,Sunita Williams,Akihiko Hoshide,NaN,29820,2012,8,30,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,227.0,USA,Sunita Williams        Akihiko Hoshide ,Expedition 32,8/30/2012,8:17,ISS based EVA.  Installed 1 of 2 power cables for future MLM use.  Removed and stowed failed MBSU.  Unable to install new MBSU and left it tied down. Contaminated sublimator plate reduced cooling at end of EVA and led to suit declared no-go for future,False,Sunita Williams,Akihiko Hoshide,NaN,29820,2012,8,30,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,228.0,USA,Sunita Williams        Akihiko Hoshide ,Expedition 32,9/5/2012,6:28,"ISS based EVA.  Removed MBSU after releasing alignment sensitive bolt.  Photographed, inspected, cleaned and lubricated mechanical bolts and receptacles.  Ran spare bolt in and out of receptacle to smooth threads.  Using basic manual wrench for alignment touch, MBSU was bolted down.  Failed SSRMS camera replaced.",False,Sunita Williams,Akihiko Hoshide,NaN,23280,2012,9,5,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,228.0,USA,Sunita Williams        Akihiko Hoshide ,Expedition 32,9/5/2012,6:28,"ISS based EVA.  Removed MBSU after releasing alignment sensitive bolt.  Photographed, inspected, cleaned and lubricated mechanical bolts and receptacles.  Ran spare bolt in and out of receptacle to smooth threads.  Using basic manual wrench for alignment touch, MBSU was bolted down.  Failed SSRMS camera replaced.",False,Sunita Williams,Akihiko Hoshide,NaN,23280,2012,9,5,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,229.0,USA,Sunita Williams        Akihiko Hoshide ,Expedition 32,11/1/2012,6:38,Bypassed coolant system ammonia leak with jumper connections and backup radiator deployment.  Inspected solar array joint for cause of recent increase in friction.,False,Sunita Williams,Akihiko Hoshide,NaN,23880,2012,11,1,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,229.0,USA,Sunita Williams        Akihiko Hoshide ,Expedition 32,11/1/2012,6:38,Bypassed coolant system ammonia leak with jumper connections and backup radiator deployment.  Inspected solar array joint for cause of recent increase in friction.,False,Sunita Williams,Akihiko Hoshide,NaN,23880,2012,11,1,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,367.0,Russia,Gennady Padalka  Yuri Malenchenko ,Expedition 32,8/20/2012,5:51,1 hr late start due to airlock valve.  Relocated cargo crane from DC1 to FGB as prep for MLM.  Installed MMOD shields on Service Module and support struts for airlock exit ladder.  Deployed small satellite and retrieved Biorisk experiment canister,False,Gennady Padalka,Yuri Malenchenko,NaN,21060,2012,8,20,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,367.0,Russia,Gennady Padalka  Yuri Malenchenko ,Expedition 32,8/20/2012,5:51,1 hr late start due to airlock valve.  Relocated cargo crane from DC1 to FGB as prep for MLM.  Installed MMOD shields on Service Module and support struts for airlock exit ladder.  Deployed small satellite and retrieved Biorisk experiment canister,False,Gennady Padalka,Yuri Malenchenko,NaN,21060,2012,8,20,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,230.0,USA,Chris Cassidy        Tom Marshburn,Expedition 35,5/11/2013,5:31,Replaced P6 truss pump flow control system box due to leak in coolant system.  Stowed old unit.  Performed precautionary ammonia bakeout.,False,Chris Cassidy,Tom Marshburn,NaN,19860,2013,5,11,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,368.0,Russia,Pavel Vinogradov     Roman Romanenko,Expedition 35,4/19/2013,6:38,"Installed plasma experiment/cables/probes, replaced degraded ATV navigation reflector, jettisoned cable reel, towels and probe boxes, retrieved biorisk canister. Lost materials exposure experiment overboard",False,Pavel Vinogradov,Roman Romanenko,NaN,23880,2013,4,19,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,231.0,USA,Chris Cassidy        Luca Parmitano ,Expedition 36,7/9/2013,6:07,"Replaced failed Ku antenna avionics.  Retrieved 2 materials exposure experiments.  Took photos of contaminated radiator of AMS.  Installed 2 radiator grapple bars.  Routed MLM power cable to FGB.  Removed failed camera of mobile transporter.  Installed PMA2 MMOD cover, Z1 bypass jumper power cables and MLM data cable.  Cleared ground wire obstructing FGB PDGF",False,Chris Cassidy,Luca Parmitano,NaN,22020,2013,7,9,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,232.0,USA,Chris Cassidy        Luca Parmitano ,Expedition 36,7/16/2013,1:32,EVA terminated early due to free water in EV2's helmet.  Completed install of Z1 bypass jumper cable and FGB PDGF data cable.  Partially routed MLM data cable.,False,Chris Cassidy,Luca Parmitano,NaN,5520,2013,7,16,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,369.0,Russia,Fyodor Yurchikhin                  Alexander Misurkin ,Expedition 36,6/24/2013,6:34,Power cable clamps installed and Kurs tested in prep for MLM. Replaced FGB flow control valve. Installed INDICATOR of CONTROL space experiment on MRM2.  Removed VINOSLIVOST  experiment from MRM-2 and PHOTON-GAMMA from SM.  Installed 3 of 5 SM handrail gap spanners,False,Fyodor Yurchikhin,Alexander Misurkin,NaN,23640,2013,6,24,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,370.0,Russia,Fyodor Yurchikhin                  Alexander Misurkin ,Expedition 36,8/16/2013,7:29,"Â Installed VINOSLIVOST experiment on MRM2, 2 MLMÂUSOS power cables, FGB Â MRM2 gap spanners, MLM-USOS ETHERNET cable
Â Installation of gap spanners SM Â MRM2 (if time allows)
Â Retracted & stowed Strela-1 on DC1",False,Fyodor Yurchikhin,Alexander Misurkin,NaN,26940,2013,8,16,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,371.0,Russia,Fyodor Yurchikhin                  Alexander Misurkin ,Expedition 36,8/22/2013,5:58,"Â Retrieved laser downlink comm experiment from SM and replaced it with a biaxial camera pointing system.  
Â Inspected all 6 ATV WAL PCE antennas and tightened loose screws that lost an antenna cover overboard. 
Â collected surface ÂTestÂ samples on MRM2 EV Hatch 2
Â Installed 2 gap spanners on SM
 Displayed Russian flag for national holiday",False,Fyodor Yurchikhin,Alexander Misurkin,NaN,21480,2013,8,22,ISS,249.2,253.5,51.64,92.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,233.0,Russia,Alexei Leonov,Voskhod 2,"Mar. 18, 1965",0:12,"WorldÂs first EVA, Berkut umbilical suit, Volga inflatable airlock.  Had to partially reduce suit pressure to turnaround in airlock and close hatch",False,Alexei Leonov,NaN,NaN,720,1965,3,18,Voskhod,103.76898872999999,295.15131525,64.8,90.9,17.0,0.0,1.0,2.0,2.0,17.0,93737.0
275,234.0,Russia,Aleksei Yeliseyov        Yevgeni Khrunov,Soyuz 4,"Jan. 16, 1969",0:37,"New airlock, Yastreb self-contained life support suit, vehicle-vehicle EVA crew transfer.  Lost camera",False,Aleksei Yeliseyov,Yevgeni Khrunov,NaN,2220,1969,1,16,Soyuz,132.35206347,139.18714656,51.7,88.8,48.0,0.0,2.0,23.0,20.0,47.0,256847.0
276,235.0,Russia,Victor Lazerov            Oleg Makarov,Soyuz 12,"Sept. 27, 1973",0:00,New Orlan D suits checked out inside cabin,False,Victor Lazerov,Oleg Makarov,NaN,0,1973,9,27,Soyuz,190.13958413999998,216.23717412,51.0,91.0,31.0,0.0,1.0,23.0,15.0,32.0,170132.0
277,236.0,Russia,Yuri Romanenko    Georgi Grechko,Soyuz 26,"Dec. 20, 1977",1:28,Docking unit inspection. Tested new Orlan D suits.  G. saves R. from untethered loss out of airlock.  Both always attached via umbilicals??,False,Yuri Romanenko,Georgi Grechko,NaN,5280,1977,12,20,Soyuz,119.92463966999999,152.85731274,51.65,88.67,1522.0,0.0,37.0,10.0,6.0,18.0,3233178.0
278,237.0,Russia,Vladimir Kovalyonok     Alexandr Ivanchenkov ,Soyuz 29,7/29/1978,2:05,"Replace scientific samples, test new suits",False,Vladimir Kovalyonok,Alexandr Ivanchenkov,NaN,7500,1978,7,29,Soyuz,122.907221382,165.28473653999998,51.65,88.86,0.0,0.0,79.0,15.0,23.0,49.0,6881029.0
279,238.0,Russia,Vladimir Lyakhov       Valeri Ryumin,Soyuz 32,8/15/1979,1:23,"Free damaged/jammed 10m diameter KRT-10 antenna with cable cutters, forked stick and boot",False,Vladimir Lyakhov,Valeri Ryumin,NaN,4980,1979,8,15,Soyuz,122.907221382,165.28473653999998,0.0,0.0,2755.0,0.0,107.0,0.0,0.0,0.0,9244800.0
280,239.0,Russia,Anatoli Berezovsky      Valentin Lebedev,Soyuz T-5,7/30/1982,2:33,"Replace scientific equipment, remove ISTOK-2 exposed materials/structure.  Improved Orlan D suit used.",False,Anatoli Berezovsky,Valentin Lebedev,NaN,9180,1982,7,30,Soyuz,118.06052609999999,143.53674489,51.6,89.7,0.0,0.0,16.0,5.0,6.0,11.0,1400771.0
281,240.0,Russia,Vladimir Lyakhov     Alexandr Alexandrov ,Soyuz T-9,"Nov. 1, 1983",2:49,"After in-cabin improvised repair of damaged suit leg bladder using aluminum ring and rubber, installed one solar array addition",False,Vladimir Lyakhov,Alexandr Alexandrov,NaN,10140,1983,11,1,Soyuz,124.89560918999999,142.29400250999998,51.6,88.6,2361.0,0.0,149.0,10.0,45.0,0.0,12912300.0
282,241.0,Russia,Vladimir Lyakhov     Alexandr Alexandrov ,Soyuz T-9,"Nov. 3, 1983",2:55,Install second solar array addition,False,Vladimir Lyakhov,Alexandr Alexandrov,NaN,10500,1983,11,3,Soyuz,124.89560918999999,142.29400250999998,51.6,88.6,2361.0,0.0,149.0,10.0,45.0,0.0,12912300.0
283,242.0,Russia,Leonid Kizim          Vladimir Solovyov,Soyuz T-10,4/23/1984,4:15,"Place tool boxes, equipment, portable ladder.  Use pnuematic punch & cutter to get thru station skin.   ",False,Leonid Kizim,Vladimir Solovyov,NaN,15300,1984,4,23,Soyuz,123.65286680999999,136.08029061,51.6,88.7,0.0,0.0,62.0,22.0,41.0,22.0,5438482.0
284,243.0,Russia,Leonid Kizim          Vladimir Solovyov,Soyuz T-10,4/26/1984,5:00,"Install pipe/valve, purge and leak check manfold",False,Leonid Kizim,Vladimir Solovyov,NaN,18000,1984,4,26,Soyuz,123.65286680999999,136.08029061,51.6,88.7,0.0,0.0,62.0,22.0,41.0,22.0,5438482.0
285,244.0,Russia,Leonid Kizim          Vladimir Solovyov,Soyuz T-10,4/29/1984,2:45,"Add pipe, leak check, cover with blanket",False,Leonid Kizim,Vladimir Solovyov,NaN,9900,1984,4,29,Soyuz,123.65286680999999,136.08029061,51.6,88.7,0.0,0.0,62.0,22.0,41.0,22.0,5438482.0
286,245.0,Russia,Leonid Kizim          Vladimir Solovyov,Soyuz T-10,5/4/1984,2:45,Continue leaky propellant line repair/replace,False,Leonid Kizim,Vladimir Solovyov,NaN,9900,1984,5,4,Soyuz,123.65286680999999,136.08029061,51.6,88.7,0.0,0.0,62.0,22.0,41.0,22.0,5438482.0
287,246.0,Russia,Leonid Kizim          Vladimir Solovyov,Soyuz T-10,5/18/1984,3:03,Install solar array additions (2).  Jettison boxes,False,Leonid Kizim,Vladimir Solovyov,NaN,10980,1984,5,18,Soyuz,123.65286680999999,136.08029061,51.6,88.7,0.0,0.0,62.0,22.0,41.0,22.0,5438482.0
288,247.0,Russia,Leonid Kizim          Vladimir Solovyov,Soyuz T-10,8/8/1984,5:00,Remove thermal cover w/ special tool.  Seal leaky propellant oxidizer pipe with pinching device.  Cut  free & bring in solar array section,False,Leonid Kizim,Vladimir Solovyov,NaN,18000,1984,8,8,Soyuz,123.65286680999999,136.08029061,51.6,88.7,0.0,0.0,62.0,22.0,41.0,22.0,5438482.0
289,248.0,Russia,Svetlana Savitskaya   Vladimir Dzhanibekov,Soyuz T-12,7/25/1984,3:34,"First female EVA.  Welding, cutting, soldering, metal spraying with Paton Institute tool",False,Svetlana Savitskaya,Vladimir Dzhanibekov,NaN,12840,1984,7,25,Soyuz,119.30326847999999,135.45891942,51.6,88.6,186.0,0.0,11.0,19.0,14.0,36.0,1019676.0
290,249.0,Russia,Vladimir Dzhanibekov    Victor Savinykh,Soyuz T-13,"Aug. 2, 1985",4:58,"Install solar array addition (2), install French ISTOK-EM micro-meteroid collectors, test new Orlan DM suit",False,Vladimir Dzhanibekov,Victor Savinykh,NaN,17880,1985,8,2,Soyuz,123.03149561999999,137.94440418,51.6,88.7,2645.0,0.0,112.0,3.0,12.0,6.0,9688326.0
291,250.0,Russia,Leonid Kizim          Vladimir Solovyov,Soyuz T-15,5/28/1986,3:40,Ferma-Postroite 15m truss deploy/stow.  Install Mayak optical instrument.  Retrieve ISTOK-EM material samples.  Test new Orlan DM suits,False,Leonid Kizim,Vladimir Solovyov,NaN,13200,1986,5,28,Soyuz,205.67386388999998,227.42185554,51.6,91.5,1980.0,0.0,125.0,0.0,0.0,56.0,10800056.0
292,251.0,Russia,Leonid Kizim          Vladimir Solovyov,Soyuz T-15,5/31/1986,5:01,Ferma-Postroite 15m truss deploy after installing vibration measurement unit. Complete Mayak deploy manually.  Weld truss joints.  ,False,Leonid Kizim,Vladimir Solovyov,NaN,18060,1986,5,31,Soyuz,205.67386388999998,227.42185554,51.6,91.5,1980.0,0.0,125.0,0.0,0.0,56.0,10800056.0
293,252.0,Russia,Yuri Romanenko      Alexandr Laveykin,Soyuz TM-2,4/11/1987,3:39,Debris removed to restore docking between Kvant and Mir modules.  Robot arm temporarily increased distance between Kvant & Mir for manual debris access.  L. tried low suit P reg position which did not immediately stabilize,False,Yuri Romanenko,Alexandr Laveykin,NaN,13140,1987,4,11,Soyuz,211.88757579,226.80048434999998,51.6,91.6,2810.0,0.0,174.0,3.0,25.0,56.0,15045956.0
294,253.0,Russia,Yuri Romanenko      Alexandr Laveykin,Soyuz TM-2,6/12/1987,1:53,Assembly of modified solar arrays,False,Yuri Romanenko,Alexandr Laveykin,NaN,6780,1987,6,12,Soyuz,211.88757579,226.80048434999998,51.6,91.6,2810.0,0.0,174.0,3.0,25.0,56.0,15045956.0
295,254.0,Russia,Yuri Romanenko      Alexandr Laveykin,Soyuz TM-2,6/16/1987,3:15,Assembly of modified solar arrays,False,Yuri Romanenko,Alexandr Laveykin,NaN,11700,1987,6,16,Soyuz,211.88757579,226.80048434999998,51.6,91.6,2810.0,0.0,174.0,3.0,25.0,56.0,15045956.0
296,255.0,Russia,Vladimir Titov          Musa Manarov,Soyuz TM-4,"Feb. 26, 1988",4:10,"Disassemble modified arrays, install test arrays",False,Vladimir Titov,Musa Manarov,NaN,15000,1988,2,26,Soyuz,209.40209102999998,221.82951483,51.6,91.5,2890.0,0.0,178.0,22.0,54.0,29.0,15461669.0
297,256.0,Russia,Vladimir Titov          Musa Manarov,Soyuz TM-4,6/30/1988,5:10,Replace Xray telescope detector module,False,Vladimir Titov,Musa Manarov,NaN,18600,1988,6,30,Soyuz,209.40209102999998,221.82951483,51.6,91.5,2890.0,0.0,178.0,22.0,54.0,29.0,15461669.0
298,257.0,Russia,Vladimir Titov          Musa Manarov,Soyuz TM-4,"Oct. 20, 1988",4:12,"Complete replacement of telescope detector module, use new Orlan DMAÂs",False,Vladimir Titov,Musa Manarov,NaN,15120,1988,10,20,Soyuz,209.40209102999998,221.82951483,51.6,91.5,2890.0,0.0,178.0,22.0,54.0,29.0,15461669.0
299,258.0,Russia,Alexandr Volkov          Jean-Louc Chretien,Soyuz TM-7,"Dec. 9, 1988",5:57,French ERA truss experiment deploy and jettison.  Deploy Enchantillon materials experiment,False,Alexandr Volkov,Jean-Louc Chretien,NaN,21420,1988,12,9,Soyuz,120.54601086,146.02222964999999,51.6,88.8,2450.0,0.0,151.0,11.0,8.0,24.0,13086504.0
300,259.0,Russia,Alexandr Viktorenko   Alexandr Serebrov,Soyuz TM-8,1/8/1990,2:57,Install 2 star trackers on Kvant 1.  Remove MMK2 panel from base block,False,Alexandr Viktorenko,Alexandr Serebrov,NaN,10620,1990,1,8,Soyuz,242.33476409999997,243.57750647999998,51.6,92.4,2680.0,0.0,166.0,6.0,58.0,15.0,14367495.0
301,260.0,Russia,Alexandr Viktorenko   Alexandr Serebrov,Soyuz TM-8,1/11/1990,2:58,"Kvant 1 science installed (Arfa-9, SKK-1, SKK-3), ERA supports disassembled, docking system hatch relocation as prep for Kristall.  Retrieve Enchantillon experiment",False,Alexandr Viktorenko,Alexandr Serebrov,NaN,10680,1990,1,11,Soyuz,242.33476409999997,243.57750647999998,51.6,92.4,2680.0,0.0,166.0,6.0,58.0,15.0,14367495.0
302,261.0,Russia,Alexandr Viktorenko   Alexandr Serebrov,Soyuz TM-8,1/26/1990,3:02,"MMU mooring post/winch installed, Atlas TV and Ferrer/Daneo science installed, solar array fasteners inspected, checkout of Kvant2 airlock and new Orlan DMA w/o umbilical",False,Alexandr Viktorenko,Alexandr Serebrov,NaN,10920,1990,1,26,Soyuz,242.33476409999997,243.57750647999998,51.6,92.4,2680.0,0.0,166.0,6.0,58.0,15.0,14367495.0
303,262.0,Russia,Alexandr Viktorenko   Alexandr Serebrov,Soyuz TM-8,"Feb. 1, 1990",4:59,Checkout Kvant 2 airlock & new Orlan DMA.  MMU flown tethered for 40 min to 33m.  ,False,Alexandr Viktorenko,Alexandr Serebrov,NaN,17940,1990,2,1,Soyuz,242.33476409999997,243.57750647999998,51.6,92.4,2680.0,0.0,166.0,6.0,58.0,15.0,14367495.0
304,263.0,Russia,Alexandr Viktorenko   Alexandr Serebrov,Soyuz TM-8,"Feb. 5, 1990",3:45,Checkout Kvant 2 airlock & new Orlan DMA.  MMU flown tethered for 93 min to 45m.  SPIN-6000 rad sensor on MMU,False,Alexandr Viktorenko,Alexandr Serebrov,NaN,13500,1990,2,5,Soyuz,242.33476409999997,243.57750647999998,51.6,92.4,2680.0,0.0,166.0,6.0,58.0,15.0,14367495.0
305,285.0,Russia,Valeri Tsibliyev      Alexandr Serebrov,Soyuz TM-17,9/16/1993,4:19,"Install stowed Rapana small truss on Kvant1.  Install material samples (Indikator, Plenka5, Strakhovka)",False,Valeri Tsibliyev,Alexandr Serebrov,NaN,15540,1993,9,16,Soyuz,241.09202172,246.68436243,51.6,0.0,3070.0,0.0,196.0,17.0,45.0,22.0,16998322.0
306,286.0,Russia,Valeri Tsibliyev      Alexandr Serebrov,Soyuz TM-17,9/20/1993,3:13,Deploy Rapana small truss with material samples ,False,Valeri Tsibliyev,Alexandr Serebrov,NaN,11580,1993,9,20,Soyuz,241.09202172,246.68436243,51.6,0.0,3070.0,0.0,196.0,17.0,45.0,22.0,16998322.0
307,287.0,Russia,Valeri Tsibliyev      Alexandr Serebrov,Soyuz TM-17,9/28/1993,1:51,Inspect for Perseid meteor shower damage.  Place Danko-M construction materials for exposure.  Retrieve one TREK panel.  Cooling system failure in T's suit shortens EVA,False,Valeri Tsibliyev,Alexandr Serebrov,NaN,6660,1993,9,28,Soyuz,241.09202172,246.68436243,51.6,0.0,3070.0,0.0,196.0,17.0,45.0,22.0,16998322.0
308,288.0,Russia,Valeri Tsibliyev      Alexandr Serebrov,Soyuz TM-17,"Oct. 22, 1993",0:37,Exterior inspections started.  SKK science deployed.  O2 failure in S's suit stops work,False,Valeri Tsibliyev,Alexandr Serebrov,NaN,2220,1993,10,22,Soyuz,241.09202172,246.68436243,51.6,0.0,3070.0,0.0,196.0,17.0,45.0,22.0,16998322.0
309,289.0,Russia,Valeri Tsibliyev      Alexandr Serebrov,Soyuz TM-17,"Oct. 29, 1993",4:12,"Complete Panorama exterior inspections, discard used Orlan suit",False,Valeri Tsibliyev,Alexandr Serebrov,NaN,15120,1993,10,29,Soyuz,241.09202172,246.68436243,51.6,0.0,3070.0,0.0,196.0,17.0,45.0,22.0,16998322.0
310,264.0,Russia,Anatoli Solovyov    Alexandr Balandin,Soyuz TM-9,7/17/1990,7:00,"Reattach Soyuz thermal insulation blanket, Kvant 2 airlock hatch damaged.  Ingress into backup airlock of Kvant2",False,Anatoli Solovyov,Alexandr Balandin,NaN,25200,1990,7,17,Soyuz,231.77145387,240.47065052999997,51.6,92.2,2895.0,0.0,179.0,1.0,17.0,57.0,15470277.0
311,265.0,Russia,Anatoli Solovyov    Alexandr Balandin,Soyuz TM-9,7/26/1990,3:52,Soyuz repair access ladder stowed.  Kvant 2 airlock hatch inspected and forced closed,False,Anatoli Solovyov,Alexandr Balandin,NaN,13920,1990,7,26,Soyuz,231.77145387,240.47065052999997,51.6,92.2,2895.0,0.0,179.0,1.0,17.0,57.0,15470277.0
312,266.0,Russia,Gennady Manakov    Gennady Strekalov,Soyuz TM-10,10/29/1990,3:05,"Kvant 2 airlock hatch repair (remove insulation, temp fix to hinge), dismount ATLAS TV camera",False,Gennady Manakov,Gennady Strekalov,NaN,11100,1990,10,29,Soyuz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,267.0,Russia,Victor Afanasyev     Musa Manarov,Soyuz TM-11,1/7/1991,5:19,Kvant 2 airlock hatch hinge replacement,False,Victor Afanasyev,Musa Manarov,NaN,19140,1991,1,7,Soyuz,228.04322673,248.548476,51.6,92.2,2735.0,0.0,175.0,1.0,50.0,41.0,15126641.0
314,268.0,Russia,Victor Afanasyev     Musa Manarov,Soyuz TM-11,1/23/1991,5:34,Cargo transfer boom installed on core module (using bolt hole punch).  Ferrer science retrieved,False,Victor Afanasyev,Musa Manarov,NaN,20040,1991,1,23,Soyuz,228.04322673,248.548476,51.6,92.2,2735.0,0.0,175.0,1.0,50.0,41.0,15126641.0
315,269.0,Russia,Victor Afanasyev     Musa Manarov,Soyuz TM-11,1/26/1991,6:19,Truss installation for solar arrays on Kvant-1.  Install Kurs reflectors.  Accidental damage to Kurs,False,Victor Afanasyev,Musa Manarov,NaN,22740,1991,1,26,Soyuz,228.04322673,248.548476,51.6,92.2,2735.0,0.0,175.0,1.0,50.0,41.0,15126641.0
316,270.0,Russia,Victor Afanasyev     Musa Manarov,Soyuz TM-11,4/25/1991,3:34,Inspect damaged Kurs antenna on Kvant-1.  Install repaired ATLAS TV camera.  Test thermo mechanical joints of Sofora truss,False,Victor Afanasyev,Musa Manarov,NaN,12840,1991,4,25,Soyuz,228.04322673,248.548476,51.6,92.2,2735.0,0.0,175.0,1.0,50.0,41.0,15126641.0
317,271.0,Russia,Sergei Krikalev         Anatoli Artsebarsky,Soyuz TM-12,6/25/1991,4:58,Repair Kvant1 Kurs antenna.  Connect ATLAS TV connectors.  Test thermo mechanical joints of Sofora truss,False,Sergei Krikalev,Anatoli Artsebarsky,NaN,17880,1991,6,25,Soyuz,241.71339290999998,246.68436243,51.6,92.4,2260.0,0.0,144.0,15.0,21.0,50.0,12496910.0
318,272.0,Russia,Sergei Krikalev         Anatoli Artsebarsky,Soyuz TM-12,6/28/1991,3:24,Install TREK radiation exp.  Install scanning TV camera for EVA monitoring,False,Sergei Krikalev,Anatoli Artsebarsky,NaN,12240,1991,6,28,Soyuz,241.71339290999998,246.68436243,51.6,92.4,2260.0,0.0,144.0,15.0,21.0,50.0,12496910.0
319,273.0,Russia,Sergei Krikalev         Anatoli Artsebarsky,Soyuz TM-12,7/15/1991,5:56,Transfer Sofora 14.5m truss mounting platform to Kvant1,False,Sergei Krikalev,Anatoli Artsebarsky,NaN,21360,1991,7,15,Soyuz,241.71339290999998,246.68436243,51.6,92.4,2260.0,0.0,144.0,15.0,21.0,50.0,12496910.0
320,274.0,Russia,Sergei Krikalev         Anatoli Artsebarsky,Soyuz TM-12,7/19/1991,5:28,Assemble Sofora 14.5m truss (sections 1-3),False,Sergei Krikalev,Anatoli Artsebarsky,NaN,19680,1991,7,19,Soyuz,241.71339290999998,246.68436243,51.6,92.4,2260.0,0.0,144.0,15.0,21.0,50.0,12496910.0
321,275.0,Russia,Sergei Krikalev         Anatoli Artsebarsky,Soyuz TM-12,7/23/1991,5:42,Assemble Sofora 14.5m truss (sections 4-14),False,Sergei Krikalev,Anatoli Artsebarsky,NaN,20520,1991,7,23,Soyuz,241.71339290999998,246.68436243,51.6,92.4,2260.0,0.0,144.0,15.0,21.0,50.0,12496910.0
322,276.0,Russia,Sergei Krikalev         Anatoli Artsebarsky,Soyuz TM-12,7/27/1991,6:49,Assemble and elevate Sofora 14.5m truss (sections 15-17).  A. helmet fogged over forcing guide down truss by K.  Jettison old suit,False,Sergei Krikalev,Anatoli Artsebarsky,NaN,24540,1991,7,27,Soyuz,241.71339290999998,246.68436243,51.6,92.4,2260.0,0.0,144.0,15.0,21.0,50.0,12496910.0
323,277.0,Russia,Alexandr Volkov      Sergei Krikalev,Soyuz TM-13,"Feb. 20, 1992 ",4:13,"V. suit cooling sublimator failed so must stay on umbilical.  Base block solar panel section collected.  Material experiments deployed and retrieved on Kvant2 (Sprut, SKK, DankoM, Plenka)",False,Alexandr Volkov,Sergei Krikalev,NaN,15180,1992,2,20,Soyuz,121.16738204999999,144.15811607999999,51.7,92.4,2730.0,0.0,175.0,2.0,51.0,44.0,15130304.0
